order_id,order_date,country_id,category_id,amount
782,2019-01-03,42,3,3193.00
783,2019-01-03,7,1,3411.00
784,2019-01-03,43,5,2407.00
785,2019-01-03,45,2,3292.00
786,2019-01-03,6,2,4439.00
787,2019-01-03,40,5,2861.00
788,2019-01-03,11,3,7021.00
789,2019-01-03,25,3,3219.00
790,2019-01-03,10,4,1200.00
791,2019-01-03,17,2,2133.00
792,2019-01-03,33,5,2727.00
793,2019-01-03,12,5,707.00
794,2019-01-03,13,3,7800.00
795,2019-01-03,46,5,5068.00
796,2019-01-03,40,4,5309.00
797,2019-01-03,23,4,5305.00
798,2019-01-03,55,1,7499.00
799,2019-01-03,30,5,7641.00
800,2019-01-03,56,2,5723.00
801,2019-01-03,18,4,1517.00
802,2019-01-03,3,2,4582.00
803,2019-01-03,23,2,3574.00
804,2019-01-03,50,2,1885.00
805,2019-01-03,43,2,7050.00
806,2019-01-03,20,5,245.00
807,2019-01-03,16,3,2133.00
808,2019-01-03,19,3,4108.00
809,2019-01-03,29,4,274.00
810,2019-01-03,25,1,7869.00
811,2019-01-03,10,5,7843.00
812,2019-01-03,15,2,579.00
813,2019-01-03,30,2,3912.00
814,2019-01-03,16,5,4888.00
815,2019-01-03,30,1,4804.00
816,2019-01-03,56,1,5016.00
817,2019-01-03,47,1,7508.00
818,2019-01-03,32,5,3068.00
819,2019-01-03,52,4,2861.00
820,2019-01-03,43,1,7046.00
821,2019-01-03,36,4,6336.00
822,2019-01-03,56,5,7876.00
823,2019-01-03,20,4,4742.00
824,2019-01-03,15,1,7704.00
825,2019-01-03,40,3,5426.00
826,2019-01-04,5,3,2366.00
827,2019-01-04,10,2,3054.00
828,2019-01-04,28,2,6910.00
829,2019-01-04,31,1,3435.00
830,2019-01-04,33,1,1619.00
831,2019-01-04,37,4,1863.00
832,2019-01-04,42,4,3561.00
833,2019-01-04,56,2,3258.00
834,2019-01-04,8,4,2351.00
835,2019-01-04,10,5,3459.00
836,2019-01-04,11,1,301.00
837,2019-01-04,9,2,7020.00
838,2019-01-04,50,5,6612.00
839,2019-01-04,32,4,6258.00
840,2019-01-04,56,5,3876.00
841,2019-01-04,28,5,2344.00
842,2019-01-04,27,3,1840.00
843,2019-01-04,39,1,1684.00
844,2019-01-04,21,1,1441.00
845,2019-01-04,26,1,3680.00
846,2019-01-04,20,2,6961.00
847,2019-01-04,5,5,6979.00
848,2019-01-04,15,5,4727.00
849,2019-01-04,26,3,6861.00
850,2019-01-04,36,1,1477.00
851,2019-01-04,51,2,3611.00
852,2019-01-04,22,3,6256.00
853,2019-01-04,45,3,6388.00
854,2019-01-04,34,1,3136.00
855,2019-01-04,19,3,3618.00
856,2019-01-04,1,4,376.00
857,2019-01-04,51,3,3018.00
858,2019-01-04,29,3,931.00
859,2019-01-04,53,2,280.00
860,2019-01-04,17,2,7619.00
861,2019-01-04,40,1,2827.00
862,2019-01-04,32,1,7640.00
863,2019-01-04,42,2,2890.00
864,2019-01-04,26,2,3173.00
865,2019-01-04,25,4,3357.00
866,2019-01-04,24,3,4956.00
867,2019-01-04,13,3,4782.00
868,2019-01-04,20,4,121.00
869,2019-01-04,10,3,560.00
870,2019-01-04,11,4,6669.00
871,2019-01-04,16,3,1714.00
872,2019-01-04,28,1,7317.00
873,2019-01-04,34,2,566.00
874,2019-01-04,42,5,3402.00
875,2019-01-04,14,4,1725.00
876,2019-01-04,1,1,762.00
877,2019-01-04,24,1,7359.00
878,2019-01-04,38,3,1187.00
879,2019-01-04,35,3,85.00
880,2019-01-04,47,3,1950.00
881,2019-01-04,50,3,1326.00
882,2019-01-04,36,4,195.00
883,2019-01-04,22,2,6110.00
884,2019-01-04,38,2,1432.00
885,2019-01-04,36,5,1860.00
886,2019-01-04,12,1,606.00
887,2019-01-04,9,5,2687.00
888,2019-01-04,4,2,4825.00
889,2019-01-04,45,5,4605.00
890,2019-01-04,53,3,1386.00
891,2019-01-04,16,1,3109.00
892,2019-01-04,44,2,6703.00
893,2019-01-04,17,4,4318.00
894,2019-01-04,13,4,2175.00
895,2019-01-04,30,4,6365.00
896,2019-01-04,41,5,1437.00
897,2019-01-04,7,5,2972.00
898,2019-01-04,3,1,6291.00
899,2019-01-04,23,2,7168.00
900,2019-01-04,13,1,7081.00
901,2019-01-04,39,4,6561.00
902,2019-01-04,27,1,6865.00
903,2019-01-04,37,3,3737.00
904,2019-01-04,2,3,2559.00
905,2019-01-04,17,5,5325.00
906,2019-01-04,20,5,461.00
907,2019-01-04,44,5,4510.00
908,2019-01-04,15,4,677.00
909,2019-01-04,48,1,3910.00
910,2019-01-04,25,3,7279.00
911,2019-01-04,11,5,5298.00
912,2019-01-04,32,3,4130.00
913,2019-01-04,56,3,1847.00
914,2019-01-04,32,5,5296.00
915,2019-01-04,29,2,1185.00
916,2019-01-04,19,5,5029.00
917,2019-01-04,41,2,1062.00
918,2019-01-04,12,4,156.00
919,2019-01-04,53,4,2266.00
920,2019-01-04,40,3,5709.00
921,2019-01-04,3,2,1325.00
922,2019-01-04,22,4,5923.00
923,2019-01-04,16,4,4232.00
924,2019-01-04,7,3,1834.00
925,2019-01-04,46,1,280.00
926,2019-01-04,54,2,952.00
927,2019-01-04,35,4,7276.00
928,2019-01-04,41,1,5616.00
929,2019-01-04,54,4,940.00
930,2019-01-04,15,1,2592.00
931,2019-01-04,19,1,5224.00
932,2019-01-04,52,4,1562.00
933,2019-01-04,49,4,683.00
934,2019-01-04,43,1,4130.00
935,2019-01-04,30,1,3248.00
936,2019-01-04,4,3,1172.00
937,2019-01-04,44,1,5941.00
938,2019-01-04,38,5,5364.00
939,2019-01-04,6,3,415.00
940,2019-01-04,47,1,19.00
941,2019-01-04,39,3,6825.00
942,2019-01-04,25,2,7206.00
943,2019-01-04,43,3,2960.00
944,2019-01-04,33,5,3764.00
945,2019-01-04,8,3,7293.00
946,2019-01-04,27,2,2812.00
947,2019-01-04,46,3,5841.00
948,2019-01-04,52,2,3850.00
949,2019-01-04,50,2,7801.00
950,2019-01-04,16,5,3795.00
951,2019-01-04,29,4,2321.00
952,2019-01-04,54,5,7433.00
953,2019-01-04,9,1,4542.00
954,2019-01-04,35,2,450.00
955,2019-01-04,24,4,3102.00
956,2019-01-04,36,3,5682.00
957,2019-01-04,21,5,7963.00
958,2019-01-04,21,4,6681.00
959,2019-01-04,44,4,5766.00
960,2019-01-04,34,4,7175.00
961,2019-01-04,48,3,1785.00
962,2019-01-04,26,4,6161.00
963,2019-01-04,2,2,1547.00
964,2019-01-04,1,2,3494.00
965,2019-01-04,34,5,6089.00
966,2019-01-04,55,5,4356.00
967,2019-01-04,12,5,7888.00
968,2019-01-04,20,1,5901.00
969,2019-01-04,23,4,6773.00
970,2019-01-04,1,3,7814.00
971,2019-01-04,52,1,4874.00
972,2019-01-04,51,1,6934.00
973,2019-01-04,14,5,6564.00
974,2019-01-04,19,4,7786.00
975,2019-01-04,6,4,4495.00
976,2019-01-04,15,3,177.00
977,2019-01-04,42,3,206.00
978,2019-01-04,2,5,4359.00
979,2019-01-04,4,1,3180.00
980,2019-01-04,48,2,2933.00
981,2019-01-04,48,5,2938.00
982,2019-01-04,51,4,594.00
983,2019-01-04,27,4,4862.00
984,2019-01-04,50,1,7543.00
985,2019-01-04,39,5,52.00
986,2019-01-04,14,2,4203.00
987,2019-01-04,38,4,4395.00
988,2019-01-04,3,3,103.00
989,2019-01-04,53,5,5953.00
990,2019-01-04,54,3,1713.00
991,2019-01-04,49,1,2260.00
992,2019-01-04,12,2,448.00
993,2019-01-04,15,2,2312.00
994,2019-01-04,55,1,4655.00
995,2019-01-04,28,4,1513.00
996,2019-01-04,33,2,6062.00
997,2019-01-04,2,1,1361.00
998,2019-01-04,5,2,5048.00
999,2019-01-04,22,1,1431.00
1000,2019-01-04,37,2,7800.00
1001,2019-01-04,10,1,2235.00
1002,2019-01-04,33,4,4083.00
1003,2019-01-04,46,4,3846.00
1004,2019-01-04,21,2,7783.00
1005,2019-01-04,24,5,6499.00
1006,2019-01-04,43,4,174.00
1007,2019-01-04,45,4,3504.00
1008,2019-01-04,40,4,5072.00
1009,2019-01-04,34,3,2775.00
1010,2019-01-04,16,2,4305.00
1011,2019-01-04,31,2,4364.00
1012,2019-01-04,46,5,4675.00
1013,2019-01-04,56,1,455.00
1014,2019-01-04,17,3,2863.00
1015,2019-01-04,46,2,7411.00
1016,2019-01-04,33,3,6024.00
1017,2019-01-04,43,5,3973.00
1018,2019-01-04,51,5,453.00
1019,2019-01-04,42,1,1541.00
1020,2019-01-04,48,4,3088.00
1021,2019-01-04,37,1,3282.00
1022,2019-01-04,31,4,4289.00
1023,2019-01-04,2,4,7039.00
1024,2019-01-04,7,2,7565.00
1025,2019-01-04,29,5,6325.00
1026,2019-01-04,54,1,3277.00
1027,2019-01-04,20,3,3757.00
1028,2019-01-04,8,5,1670.00
1029,2019-01-04,25,1,3097.00
1030,2019-01-04,7,1,1414.00
1031,2019-01-04,1,5,7669.00
1032,2019-01-04,8,2,682.00
1033,2019-01-04,6,1,4981.00
1034,2019-01-04,41,3,6651.00
1035,2019-01-04,31,5,6724.00
1036,2019-01-04,41,4,1864.00
1037,2019-01-04,4,5,801.00
1038,2019-01-04,17,1,3032.00
1039,2019-01-04,3,4,2259.00
1040,2019-01-04,10,4,4214.00
1041,2019-01-04,52,5,1674.00
1042,2019-01-04,27,5,2669.00
1043,2019-01-04,23,5,1547.00
1044,2019-01-04,55,4,3203.00
1045,2019-01-04,37,5,1308.00
1046,2019-01-04,11,3,3429.00
1047,2019-01-04,49,5,628.00
1048,2019-01-04,56,4,6295.00
1049,2019-01-04,6,2,6348.00
1050,2019-01-04,26,5,5932.00
1051,2019-01-04,18,5,3169.00
1052,2019-01-04,29,1,6576.00
1053,2019-01-04,23,1,4995.00
1054,2019-01-04,52,3,4277.00
1055,2019-01-04,9,4,3285.00
1056,2019-01-04,14,1,7701.00
1057,2019-01-04,28,3,5930.00
1058,2019-01-04,21,3,4129.00
1059,2019-01-04,45,1,44.00
1060,2019-01-04,25,5,1692.00
1061,2019-01-04,23,3,6155.00
1062,2019-01-04,35,5,1699.00
1063,2019-01-04,32,2,757.00
1064,2019-01-04,40,5,3221.00
1065,2019-01-04,43,2,3971.00
1066,2019-01-04,39,2,7972.00
1067,2019-01-04,45,2,7902.00
1068,2019-01-04,35,1,7338.00
1069,2019-01-04,38,1,2947.00
1070,2019-01-04,24,2,6918.00
1071,2019-01-04,30,5,5382.00
1072,2019-01-04,47,5,2497.00
1073,2019-01-04,18,4,7206.00
1074,2019-01-04,53,1,5162.00
1075,2019-01-04,7,4,7716.00
1076,2019-01-04,18,1,1805.00
1077,2019-01-04,31,3,5693.00
1078,2019-01-04,5,1,6914.00
1079,2019-01-04,18,3,570.00
1080,2019-01-04,6,5,5861.00
1081,2019-01-04,13,2,6171.00
1082,2019-01-04,47,4,1583.00
1083,2019-01-04,8,1,4088.00
1084,2019-01-04,3,5,910.00
1085,2019-01-04,55,2,325.00
1086,2019-01-04,4,4,472.00
1087,2019-01-04,49,3,4903.00
1088,2019-01-04,22,5,708.00
1089,2019-01-04,19,2,6776.00
1090,2019-01-04,40,2,3206.00
1091,2019-01-04,13,5,5848.00
1092,2019-01-04,49,2,6285.00
1093,2019-01-04,18,2,4738.00
1094,2019-01-04,36,2,6398.00
1095,2019-01-04,5,4,2272.00
1096,2019-01-04,50,4,656.00
1097,2019-01-04,30,2,1143.00
1098,2019-01-04,30,3,4400.00
1099,2019-01-04,11,2,2167.00
1100,2019-01-04,14,3,3832.00
1101,2019-01-04,9,3,878.00
1102,2019-01-04,55,3,3095.00
1103,2019-01-05,56,4,67.00
1104,2019-01-05,22,1,6806.00
1105,2019-01-05,6,3,5078.00
1106,2019-01-05,26,4,4544.00
1107,2019-01-05,24,4,4608.00
1108,2019-01-05,13,1,6515.00
1109,2019-01-05,44,2,3228.00
1110,2019-01-05,5,1,5432.00
1111,2019-01-05,28,3,672.00
1112,2019-01-05,21,5,6774.00
1113,2019-01-05,7,2,2381.00
1114,2019-01-05,36,5,7007.00
1115,2019-01-05,10,2,4216.00
1116,2019-01-05,16,3,4783.00
1117,2019-01-05,17,4,1658.00
1118,2019-01-05,39,2,1550.00
1119,2019-01-05,16,5,4870.00
1120,2019-01-05,4,3,146.00
1121,2019-01-05,33,2,3752.00
1122,2019-01-05,39,1,349.00
1123,2019-01-05,26,1,2221.00
1124,2019-01-05,3,5,6782.00
1125,2019-01-05,8,2,1979.00
1126,2019-01-05,2,1,5415.00
1127,2019-01-05,55,4,2808.00
1128,2019-01-05,42,4,6346.00
1129,2019-01-05,31,3,3685.00
1130,2019-01-05,13,3,784.00
1131,2019-01-05,55,3,3152.00
1132,2019-01-05,11,4,7021.00
1133,2019-01-05,37,2,4063.00
1134,2019-01-05,47,1,3446.00
1135,2019-01-05,40,2,6637.00
1136,2019-01-05,27,4,1236.00
1137,2019-01-05,13,4,604.00
1138,2019-01-05,23,1,5482.00
1139,2019-01-05,17,1,3199.00
1140,2019-01-05,16,2,3903.00
1141,2019-01-05,38,2,2089.00
1142,2019-01-05,1,1,86.00
1143,2019-01-05,40,1,7976.00
1144,2019-01-05,46,2,5827.00
1145,2019-01-05,5,2,2047.00
1146,2019-01-05,5,5,5336.00
1147,2019-01-05,43,3,4317.00
1148,2019-01-05,3,1,4796.00
1149,2019-01-05,31,4,7174.00
1150,2019-01-05,26,2,740.00
1151,2019-01-05,52,3,4116.00
1152,2019-01-05,32,5,3524.00
1153,2019-01-05,3,3,3223.00
1154,2019-01-05,24,5,4869.00
1155,2019-01-05,25,5,6805.00
1156,2019-01-05,3,4,1133.00
1157,2019-01-05,53,4,3496.00
1158,2019-01-05,1,4,4274.00
1159,2019-01-05,15,5,7231.00
1160,2019-01-05,46,3,5354.00
1161,2019-01-05,23,2,2234.00
1162,2019-01-05,14,3,4419.00
1163,2019-01-05,28,4,2246.00
1164,2019-01-05,10,4,3032.00
1165,2019-01-05,32,3,1304.00
1166,2019-01-05,40,4,2054.00
1167,2019-01-05,2,2,1017.00
1168,2019-01-05,25,2,406.00
1169,2019-01-05,31,2,7504.00
1170,2019-01-05,14,2,7960.00
1171,2019-01-05,55,5,6234.00
1172,2019-01-05,39,3,5673.00
1173,2019-01-05,50,5,6646.00
1174,2019-01-05,3,2,7659.00
1175,2019-01-05,20,3,788.00
1176,2019-01-05,20,5,3093.00
1177,2019-01-05,20,4,6861.00
1178,2019-01-05,22,5,6264.00
1179,2019-01-05,23,4,3712.00
1180,2019-01-05,41,2,1759.00
1181,2019-01-05,24,2,6611.00
1182,2019-01-05,53,1,6630.00
1183,2019-01-05,46,4,2872.00
1184,2019-01-05,37,3,1000.00
1185,2019-01-05,34,3,3532.00
1186,2019-01-05,19,1,1682.00
1187,2019-01-05,17,3,5357.00
1188,2019-01-05,15,1,2775.00
1189,2019-01-05,50,2,1882.00
1190,2019-01-05,7,4,6741.00
1191,2019-01-05,47,3,1473.00
1192,2019-01-05,53,3,3087.00
1193,2019-01-05,7,3,2769.00
1194,2019-01-05,4,4,1817.00
1195,2019-01-05,5,4,6639.00
1196,2019-01-05,1,5,7316.00
1197,2019-01-05,8,1,6985.00
1198,2019-01-05,1,2,1439.00
1199,2019-01-05,54,1,1032.00
1200,2019-01-05,2,3,3815.00
1201,2019-01-05,22,2,3152.00
1202,2019-01-05,35,1,7243.00
1203,2019-01-05,33,5,5454.00
1204,2019-01-05,2,4,6990.00
1205,2019-01-05,12,1,1783.00
1206,2019-01-05,27,3,7545.00
1207,2019-01-05,17,5,3797.00
1208,2019-01-05,18,5,3048.00
1209,2019-01-05,39,4,7120.00
1210,2019-01-05,41,3,1151.00
1211,2019-01-05,6,5,1947.00
1212,2019-01-05,32,2,6887.00
1213,2019-01-05,44,5,4801.00
1214,2019-01-05,41,4,7957.00
1215,2019-01-05,53,2,1122.00
1216,2019-01-05,4,1,4171.00
1217,2019-01-05,43,2,5966.00
1218,2019-01-05,6,2,4019.00
1219,2019-01-05,27,2,5517.00
1220,2019-01-05,9,1,2987.00
1221,2019-01-05,43,4,3588.00
1222,2019-01-05,40,3,6209.00
1223,2019-01-05,23,3,3091.00
1224,2019-01-05,9,4,2277.00
1225,2019-01-05,56,2,6596.00
1226,2019-01-05,55,1,7577.00
1227,2019-01-05,51,5,7012.00
1228,2019-01-05,45,4,2563.00
1229,2019-01-05,32,1,6600.00
1230,2019-01-05,36,1,2432.00
1231,2019-01-05,12,2,3151.00
1232,2019-01-05,30,1,6445.00
1233,2019-01-05,15,4,7178.00
1234,2019-01-05,18,2,91.00
1235,2019-01-05,43,1,329.00
1236,2019-01-05,7,1,7843.00
1237,2019-01-05,12,4,2347.00
1238,2019-01-05,11,5,3819.00
1239,2019-01-05,9,3,3711.00
1240,2019-01-05,52,4,7047.00
1241,2019-01-05,49,4,1824.00
1242,2019-01-05,30,3,2061.00
1243,2019-01-05,49,3,1452.00
1244,2019-01-05,49,2,2805.00
1245,2019-01-05,52,5,7344.00
1246,2019-01-05,35,4,3779.00
1247,2019-01-05,11,3,1088.00
1248,2019-01-05,24,3,795.00
1249,2019-01-05,8,4,5647.00
1250,2019-01-05,45,5,7809.00
1251,2019-01-05,9,2,670.00
1252,2019-01-05,41,1,7636.00
1253,2019-01-05,31,5,2140.00
1254,2019-01-05,27,5,764.00
1255,2019-01-05,29,4,7593.00
1256,2019-01-05,48,2,7611.00
1257,2019-01-05,45,2,5956.00
1258,2019-01-05,10,5,2344.00
1259,2019-01-05,45,1,5905.00
1260,2019-01-05,48,3,6330.00
1261,2019-01-05,56,3,4864.00
1262,2019-01-05,20,2,2439.00
1263,2019-01-05,50,1,3870.00
1264,2019-01-05,21,3,788.00
1265,2019-01-05,47,5,6699.00
1266,2019-01-05,19,3,2568.00
1267,2019-01-05,13,2,5755.00
1268,2019-01-05,42,2,4544.00
1269,2019-01-05,21,1,6508.00
1270,2019-01-05,46,1,3975.00
1271,2019-01-05,13,5,7129.00
1272,2019-01-05,11,2,1306.00
1273,2019-01-05,5,3,7697.00
1274,2019-01-05,53,5,4295.00
1275,2019-01-05,21,2,5986.00
1276,2019-01-05,14,1,3616.00
1277,2019-01-05,28,1,3138.00
1278,2019-01-05,29,2,3727.00
1279,2019-01-05,38,5,2498.00
1280,2019-01-05,55,2,1289.00
1281,2019-01-05,44,1,422.00
1282,2019-01-05,41,5,7326.00
1283,2019-01-05,24,1,4584.00
1284,2019-01-05,51,1,2029.00
1285,2019-01-05,46,5,5218.00
1286,2019-01-05,9,5,6864.00
1287,2019-01-05,6,4,3272.00
1288,2019-01-05,18,1,6413.00
1289,2019-01-05,52,1,2543.00
1290,2019-01-05,54,3,2073.00
1291,2019-01-05,30,2,7267.00
1292,2019-01-05,32,4,469.00
1293,2019-01-05,36,4,182.00
1294,2019-01-05,36,2,7575.00
1295,2019-01-05,19,5,1885.00
1296,2019-01-05,10,3,5430.00
1297,2019-01-05,18,4,2467.00
1298,2019-01-05,49,5,2647.00
1299,2019-01-05,47,4,2858.00
1300,2019-01-05,34,2,3440.00
1301,2019-01-05,50,3,1091.00
1302,2019-01-05,15,3,4107.00
1303,2019-01-05,54,5,6125.00
1304,2019-01-05,2,5,6794.00
1305,2019-01-05,44,4,5635.00
1306,2019-01-05,19,4,7595.00
1307,2019-01-05,37,4,6266.00
1308,2019-01-05,48,5,5308.00
1309,2019-01-05,27,1,215.00
1310,2019-01-05,30,5,7943.00
1311,2019-01-05,30,4,6942.00
1312,2019-01-05,29,5,6687.00
1313,2019-01-05,49,1,1503.00
1314,2019-01-05,50,4,2539.00
1315,2019-01-05,35,5,3419.00
1316,2019-01-05,29,3,4741.00
1317,2019-01-05,16,4,5354.00
1318,2019-01-05,28,5,2205.00
1319,2019-01-05,56,5,6795.00
1320,2019-01-05,18,3,7472.00
1321,2019-01-05,51,4,3374.00
1322,2019-01-05,54,4,4071.00
1323,2019-01-05,16,1,993.00
1324,2019-01-05,45,3,6450.00
1325,2019-01-05,4,2,5630.00
1326,2019-01-05,42,3,7648.00
1327,2019-01-05,10,1,2649.00
1328,2019-01-05,33,4,4690.00
1329,2019-01-05,4,5,1063.00
1330,2019-01-05,14,4,5705.00
1331,2019-01-05,42,5,2441.00
1332,2019-01-05,8,3,5389.00
1333,2019-01-05,8,5,3986.00
1334,2019-01-05,15,2,3170.00
1335,2019-01-05,6,1,4617.00
1336,2019-01-05,48,4,1369.00
1337,2019-01-05,43,5,5518.00
1338,2019-01-05,47,2,6358.00
1339,2019-01-05,23,5,1462.00
1340,2019-01-05,7,5,7163.00
1341,2019-01-05,14,5,5285.00
1342,2019-01-05,42,1,7922.00
1343,2019-01-05,37,5,2156.00
1344,2019-01-05,38,3,4978.00
1345,2019-01-05,20,1,4539.00
1346,2019-01-05,38,1,3495.00
1347,2019-01-05,19,2,778.00
1348,2019-01-05,56,1,6159.00
1349,2019-01-05,38,4,1419.00
1350,2019-01-05,34,1,2152.00
1351,2019-01-05,33,3,241.00
1352,2019-01-05,52,2,4968.00
1353,2019-01-05,39,5,7609.00
1354,2019-01-05,25,3,2913.00
1355,2019-01-05,51,2,7858.00
1356,2019-01-05,22,3,2437.00
1357,2019-01-05,29,1,3488.00
1358,2019-01-05,12,3,5047.00
1359,2019-01-05,21,4,6993.00
1360,2019-01-05,35,2,1440.00
1361,2019-01-05,37,1,3585.00
1362,2019-01-05,40,5,2681.00
1363,2019-01-05,34,5,2803.00
1364,2019-01-05,25,4,1916.00
1365,2019-01-05,11,1,812.00
1366,2019-01-05,51,3,1232.00
1367,2019-01-05,54,2,5330.00
1368,2019-01-05,33,1,5900.00
1369,2019-01-05,34,4,828.00
1370,2019-01-05,36,3,7309.00
1371,2019-01-05,12,5,6734.00
1372,2019-01-05,44,3,4161.00
1373,2019-01-05,26,5,1821.00
1374,2019-01-06,32,3,3631.00
1375,2019-01-06,37,1,2364.00
1376,2019-01-06,24,4,4059.00
1377,2019-01-06,24,3,7750.00
1378,2019-01-06,13,3,8000.00
1379,2019-01-06,49,3,2436.00
1380,2019-01-06,24,2,2328.00
1381,2019-01-06,49,1,377.00
1382,2019-01-06,23,2,6246.00
1383,2019-01-06,31,5,204.00
1384,2019-01-06,27,1,2747.00
1385,2019-01-06,43,1,1666.00
1386,2019-01-06,7,1,7840.00
1387,2019-01-06,36,5,560.00
1388,2019-01-06,44,2,6145.00
1389,2019-01-06,39,1,3205.00
1390,2019-01-06,30,1,1615.00
1391,2019-01-06,48,5,6801.00
1392,2019-01-06,31,3,651.00
1393,2019-01-06,46,3,4064.00
1394,2019-01-06,6,3,509.00
1395,2019-01-06,42,3,3127.00
1396,2019-01-06,19,4,6403.00
1397,2019-01-06,20,2,1630.00
1398,2019-01-06,40,5,6725.00
1399,2019-01-06,35,2,5382.00
1400,2019-01-06,19,2,268.00
1401,2019-01-06,51,2,436.00
1402,2019-01-06,20,1,7183.00
1403,2019-01-06,45,5,1638.00
1404,2019-01-06,24,1,1380.00
1405,2019-01-06,45,4,7726.00
1406,2019-01-06,3,3,3668.00
1407,2019-01-06,41,3,6000.00
1408,2019-01-06,1,3,833.00
1409,2019-01-06,20,4,4093.00
1410,2019-01-06,2,4,7557.00
1411,2019-01-06,8,1,2518.00
1412,2019-01-06,51,5,3516.00
1413,2019-01-06,16,1,4781.00
1414,2019-01-06,43,2,2439.00
1415,2019-01-06,1,4,3442.00
1416,2019-01-06,56,4,4659.00
1417,2019-01-06,22,4,2494.00
1418,2019-01-06,17,3,5569.00
1419,2019-01-06,32,5,63.00
1420,2019-01-06,2,2,5725.00
1421,2019-01-06,6,2,3141.00
1422,2019-01-06,55,3,5499.00
1423,2019-01-06,22,5,529.00
1424,2019-01-06,13,5,7177.00
1425,2019-01-06,17,1,7156.00
1426,2019-01-06,8,3,4721.00
1427,2019-01-06,10,1,288.00
1428,2019-01-06,36,3,2609.00
1429,2019-01-06,25,3,4398.00
1430,2019-01-06,4,5,1575.00
1431,2019-01-06,18,5,2528.00
1432,2019-01-06,40,2,2385.00
1433,2019-01-06,35,1,1299.00
1434,2019-01-06,47,3,6705.00
1435,2019-01-06,20,3,2942.00
1436,2019-01-06,4,4,2798.00
1437,2019-01-06,12,3,3974.00
1438,2019-01-06,32,1,795.00
1439,2019-01-06,55,2,2746.00
1440,2019-01-06,15,1,3499.00
1441,2019-01-06,30,3,4693.00
1442,2019-01-06,10,3,7460.00
1443,2019-01-06,16,2,6764.00
1444,2019-01-06,23,5,1207.00
1445,2019-01-06,8,2,3074.00
1446,2019-01-06,2,1,5518.00
1447,2019-01-06,52,1,3296.00
1448,2019-01-06,39,3,567.00
1449,2019-01-06,30,5,6308.00
1450,2019-01-06,5,4,6946.00
1451,2019-01-06,49,4,5511.00
1452,2019-01-06,23,4,1938.00
1453,2019-01-06,24,5,2414.00
1454,2019-01-06,11,5,6229.00
1455,2019-01-06,46,1,4784.00
1456,2019-01-06,55,1,6792.00
1457,2019-01-06,28,5,4555.00
1458,2019-01-06,38,5,5164.00
1459,2019-01-06,43,5,3970.00
1460,2019-01-06,54,1,5718.00
1461,2019-01-06,41,5,6076.00
1462,2019-01-06,29,4,1842.00
1463,2019-01-06,5,3,7167.00
1464,2019-01-06,15,5,4563.00
1465,2019-01-06,31,4,6573.00
1466,2019-01-06,15,3,4434.00
1467,2019-01-06,25,2,6775.00
1468,2019-01-06,51,4,7510.00
1469,2019-01-06,25,5,3988.00
1470,2019-01-06,50,1,818.00
1471,2019-01-06,23,3,1920.00
1472,2019-01-06,51,3,5179.00
1473,2019-01-06,19,1,612.00
1474,2019-01-06,38,1,1887.00
1475,2019-01-06,34,2,3910.00
1476,2019-01-06,52,5,7125.00
1477,2019-01-06,6,4,4643.00
1478,2019-01-06,36,1,6122.00
1479,2019-01-06,14,2,7349.00
1480,2019-01-06,17,4,4809.00
1481,2019-01-06,21,1,392.00
1482,2019-01-06,34,4,2986.00
1483,2019-01-06,6,5,4302.00
1484,2019-01-06,26,1,6362.00
1485,2019-01-06,3,5,2126.00
1486,2019-01-06,41,4,3749.00
1487,2019-01-06,54,2,2188.00
1488,2019-01-06,34,3,6109.00
1489,2019-01-06,20,5,2233.00
1490,2019-01-06,54,4,4203.00
1491,2019-01-06,54,5,1235.00
1492,2019-01-06,50,3,2740.00
1493,2019-01-06,5,1,4861.00
1494,2019-01-06,49,5,2953.00
1495,2019-01-06,10,5,4056.00
1496,2019-01-06,13,4,4514.00
1497,2019-01-06,12,1,6017.00
1498,2019-01-06,15,4,7529.00
1499,2019-01-06,26,4,7764.00
1500,2019-01-06,48,4,6981.00
1501,2019-01-06,37,3,6554.00
1502,2019-01-06,34,5,6420.00
1503,2019-01-06,23,1,5062.00
1504,2019-01-06,28,3,853.00
1505,2019-01-06,38,4,2670.00
1506,2019-01-06,48,3,5782.00
1507,2019-01-06,9,1,2619.00
1508,2019-01-06,38,3,4636.00
1509,2019-01-06,50,2,1067.00
1510,2019-01-06,11,3,132.00
1511,2019-01-06,44,5,4792.00
1512,2019-01-06,35,5,6435.00
1513,2019-01-06,3,1,2519.00
1514,2019-01-06,27,5,3686.00
1515,2019-01-06,8,5,3843.00
1516,2019-01-06,2,3,1964.00
1517,2019-01-06,26,3,7371.00
1518,2019-01-06,35,3,803.00
1519,2019-01-06,16,4,6243.00
1520,2019-01-06,13,2,3876.00
1521,2019-01-06,22,1,1367.00
1522,2019-01-06,36,4,6083.00
1523,2019-01-06,46,2,4426.00
1524,2019-01-06,13,1,1088.00
1525,2019-01-06,55,4,5149.00
1526,2019-01-06,53,5,2078.00
1527,2019-01-06,40,1,1363.00
1528,2019-01-06,18,1,4786.00
1529,2019-01-06,22,3,1400.00
1530,2019-01-06,43,3,6098.00
1531,2019-01-06,9,5,2860.00
1532,2019-01-06,30,4,309.00
1533,2019-01-06,2,5,2069.00
